,authorChannelUrl,text,offensive/non offensive,Algerian Dialect
2284,http://www.youtube.com/channel/UCQzaQx-c2vy_YkfNyAzjoXg,تشبه للمتحولين جنسيا وهدي تخلي لبنات هوما يحكو مشي هي معدودة جنس ثالث,1.0,1.0
2285,http://www.youtube.com/channel/UCr22ph73j0z2nWVuoVWO0pA,تحوس دير بووز كيما مريم دباغ في تونس حنا رانا دزيرية ربك مش توانسة نخلوك غير اطلعي اطلبي سماح ولا لابوبال كيما يقول بومدين,1.0,1.0
2286,http://www.youtube.com/channel/UCMH3SsgPFCN7Gqe_3PW1KxQ,باشعة خارجيا داخليا سكالوب حاجة والكاشير حاجة اخرى,1.0,1.0
2287,http://www.youtube.com/channel/UCPSU9uyzEVQpz3oAYnP5r1w,نعطز يمات ڨاع نسة لي كيما هي,1.0,1.0
2288,http://www.youtube.com/channel/UCxd9SaGXIRO18wJB4gfjIRg,مونية بن فغول نحب تعرفي تهدري,0.0,1.0
2289,http://www.youtube.com/channel/UCk4Jin6aoc5MULXt-s_87WQ,انسانة مهيش متربية,1.0,1.0
2290,http://www.youtube.com/channel/UCDK9495lIu2PXvHe4iJGFig,الاول وش يقول لاتجادل الاحمق فاد جادلته فقد يخطىء الناس في التفريق بينكما,0.0,1.0
2291,http://www.youtube.com/channel/UCc6gCjPGsVKD2Z2yCNGNFkw,عندها حق صح هذا هو المجتمع الجزايري كذبت عليكم كامل هكا,0.0,1.0
2292,http://www.youtube.com/channel/UCRsaJPcfXtZ6LaIUZqiMUPw,هاذي غلطت كي سبت وطيحت ها قودي كاين الرخاس صح بصح والله العظيم جامي بلاڨا عليا جان والله مربيين مام تلقايه باين زطايلي بصح والله مايرفد عينو,1.0,1.0
2293,http://www.youtube.com/channel/UCIaD1OxjChHvJLZ5RtY6cCA,عندها الصح بالعكس عجبتني هدرتها,0.0,1.0
2294,http://www.youtube.com/channel/UCauC5I9wu9uHOrgYtK26q4w,والله انا نشوف بلى راها تقصد فءة من المجتمع ينطبق عليها هدا الكلام برك ماعرفتش تهدر,0.0,1.0
2295,http://www.youtube.com/channel/UCWbEsoYSTmgWEr_P_OD4edg,الان فهمتك يا خمجة حبيتي تدي الشهرة بشتم والقضف عبالك وجهك تاع كف وبزاق,1.0,1.0
2296,http://www.youtube.com/channel/UC-BnNAkzt-wySduw4FdMbaA,غير فهموني شقالت ماقالت عيب الحبة ترجعوها قبة هذو غير راهم لهو فيكم على صوالح كبار نتوما ياشعب لي تبعوا الشكيل كل حاجة تكبروها وتبعوها عيشو حياتكم ماتعيشوش للناس كل واحد يعس روحه ولي راه يوري روحه ماتقيموهش خلوها تهدر حنا نشوفو صغار يموتو وساكتين وواحد يهدر على الرجال تاكلوه روحو كولو لي يعتدي على طفولة على البراءة تماك نعرفو صح بلي مزال كاين رجال ولا نتا تبع الميني والعرا وكي يعايروك اه تولي راجل كاين صوالح اهم من صوشل ميديا لي خسرت رجال ونساء كبار وصغار تقدموا للامام ولا داعي لي اشهار الحثالات,1.0,1.0
2297,http://www.youtube.com/channel/UC1bP1nM_6qW_UyU0r6xuTxg,مدايرة صليب في رقبتها شكون شاف,1.0,1.0
2298,http://www.youtube.com/channel/UC5M27S3OjCLBQVDSB1j_Oqw,للاسف صوت الكلاب اجمل من صوتها,1.0,1.0
2299,http://www.youtube.com/channel/UCGUMbWms5nq1JcRkjOR15Ow,عندي كلب راني نحوسلو على كلبا يعڨب معاه نهار ولى يومن يمنيا تقبلي بيه يعطيك حقك ميغبنكش عجبوه فنقرك,1.0,1.0
2300,http://www.youtube.com/channel/UCUdwGtyAt5Mzt6k_fWwJG5g,هذه المسخوطة مريضة نفسيا,1.0,1.0
2301,http://www.youtube.com/channel/UCzUVTX5ZhBL1jp3oG3vZb5A,فايحا,1.0,1.0
2302,http://www.youtube.com/channel/UCVFm-qVOf2r_rQtVvubLnpg,واش تكون هذه هي عبارة عن شفشاقة اللي يجي يبول فيها,1.0,1.0
2303,http://www.youtube.com/channel/UCwBLF0b4uu5CmA3OjAzVD8w,راكها حاسبة روحها شابة وهي فيها شحال منكيلو نتاع المكياج,1.0,1.0
2304,http://www.youtube.com/channel/UCwBLF0b4uu5CmA3OjAzVD8w,وهي شكون بااش تمثلنا حنا هي ماشي جزايرية ولامسلمة حجا باينة يغزروا فييها ماشي يشوفيها,1.0,1.0
2305,http://www.youtube.com/channel/UCquCJyf9FzsWRPCSNEngGdw,القصاص يطبق عليك,1.0,1.0
2306,http://www.youtube.com/channel/UCDaOHj5dXilYx2NikGUcY3A,شفت الغاشي كامل يهدر فيها وقصتها عملة ضجة قلت والله غير ندخل نشوف وشقالت حتى راهم طايحين عليها بالثقيل لقيت بلي كلامها كامل صواب معلباليش فواش غلطت خمو شوية زعمة وشراهي تقول راهي غالطة فيه نن مراهيش غالطة بكل اسف بلادنا ولات هكا كثرو فيها ليمافيا وناس لي متخافش ربي حاشة البعض ونضن راهم قلال يتحسبو عالاصابع ربي يهدينا ويفيقنا بعيوبنا كل يوم نشوفو جرايم واغتصابات وحڨرة والكل ساكت ونهار يحكي واحد كلمة حق ينوضو ويفطنو والله ربي المستعان واخلاص,0.0,1.0
2307,http://www.youtube.com/channel/UCyMfQqQ9KcWRYK0bOH3PHvQ,ربي يهديك ويصلحلك بالك روحي عند طب نفسي مختالا عقليا,1.0,1.0
2308,http://www.youtube.com/channel/UCh0Yb1W_6t5RzB5z2p3btmQ,انا تبانلي عندها الصح شوية برك بصح هيا كانت تهدر بالتعميم كاين فية لي يقعدو عند الليسيات يتبلاو بنات الناس يعيروهم مالفوق للتحت والشيرات تاني ماراهمش ملايكة تلقاها لابسة معلاباليش كي نوصف,0.0,1.0
2309,http://www.youtube.com/channel/UCGe4HTmZYrPGbjb6FoElrfQ,قحبة,1.0,1.0
2310,http://www.youtube.com/channel/UCOAvzKB7Hr34bvJUf-GK-tA,روحي امسحي ريوڨ باباك وخوك وخوالك وعمومك ولا هوما ماهمش رجاجيل,1.0,1.0
2311,http://www.youtube.com/channel/UCbIO6r4yvYdaMAaShUWArHg,مثلت شوية قدمت شوية حصص صيبون رااح تركب فوقنا,1.0,1.0
2312,http://www.youtube.com/channel/UCPFm2ItKuNLSX8eIC2zXkpw,يا بنات ابداو تساترو رواحكم رانا مسلمين ماشي متبرجات كاسيات عاريات تحاسبو في الرجال هذا شيء حرام عليكم البسي حجابك مستورة ناتورال اعرفي كيفاش اتسيري حتى واحد ماراح يتلع عينيه فيك او الحمدلله عندنا رجال فالجزاير فحولة غاضين ابصارهم ونفتخر بهم هي عيب عليها اجمع الله يهديها,0.0,1.0
2313,http://www.youtube.com/channel/UC_hWavCLWLnMHQ8550ppMbQ,ربي قال الستر للبنات قال تني غض البصر لراجل نتوما غير واش يخرج عليكم,0.0,1.0
2314,http://www.youtube.com/channel/UC_hWavCLWLnMHQ8550ppMbQ,تشتيو تزيدو فيها هي هدرت على فية معينة هاد لفية لنفسها تتبلا بناتكم نساكم لمعجبوش لحال او هكاك لبنات لمعجبهمش لحال يحيرو الله بسك سيفري ظاهرة مش نرمال يتبلاو بنات الناس يتحرشوا بيهم كي تفداوهم يوليو يسبوا كيفاه مدايرة هو لي عندو فدار تهرب,0.0,1.0
2315,http://www.youtube.com/channel/UC_hWavCLWLnMHQ8550ppMbQ,عندها حق الله كرهونا,0.0,1.0
2316,http://www.youtube.com/channel/UCom6k_EvvQ73VLluP3Dvzxg,ااحقيقة تجرح لا ارى اي كلام غير صحيح نعم مكبوتين مقنوطين,1.0,1.0
2317,http://www.youtube.com/channel/UC8ey2jMAijthNaSD-4-Q92A,والله كلامك صحيح وين هيا الاهانة واش قالت صحيح كاين منو,0.0,1.0
2318,http://www.youtube.com/channel/UC5LxTKdRhr6J8_cB2JF_qbw,كان راكي دايرة حجابك وخالعة خداع المومنين على وجهك وتلبسي لبسة مستورة كون راه واحد ماراهو يشوف في خليقتك شوفي لتمهجيلك ومن بعد اهدري على سياد الرجال,1.0,1.0
2319,http://www.youtube.com/channel/UC5LxTKdRhr6J8_cB2JF_qbw,هاديك هي,0.0,1.0
2320,http://www.youtube.com/channel/UCHvO2OL3myHf2TIseO3YRlg,متفقين ان المراة هذه ما نعرفش تهدر لكن درك نص الجزايريات راهم بالحجاب وهوما لراهم يشكو زمان كوحدة ما كانت حاجبة ما كانش مشاكل كل واحد كان اشوف غير قدامو ما يدورش المشكل في التربية القانون لي ما كانش زيادة للتفسير الكارثي للدين جعل جسم المراة ام المشاكل الاحترام والتزام الحدود يا اخي لا ينبغي ان تكون بشروط الملبس او غيره الاحترام بلا مزية كما نقولو سواء من الجانب الانساني او من الجانب القانوني,0.0,1.0
2321,http://www.youtube.com/channel/UCw_IW79-pa8gwWv-lHjmCQg,انا شت تعليقات بزاف علاش مالكم عليها راهي تكلم صراحة علاش حنا منحبوش الصراحة عيب ولا نبغو غير المجاملات ياك منحبوش اللقول فينا العيب عادي فيا مشكل ولا عيب نورمال اصاحبي انصحني والى كنت غالط ردني للطريق صحيح اصلا هاد السيدة لاتعمم كاين ناس ملاح والعكس صحيح هي تتكلم على الناس المراض اللمنعدهمش اخلاق وين هو المشكل ولا حنا منرضاوش لا هداك هو اللخلانا اليوم حنا العرب فالموخرة ديال كاع الامم اصلا عقلية متخلفة عندنا كل واحد فينا ياناس عندو حسنات وكذلك سييات الله اهديكم تقبلوا النقد راه عادي جدا وتواضعوا فيا حاجة ماشيش مزيانة صححلي نتقبل عادي متقبلتش يعني راني متكبر السيدة تتكلم على الواقع المعاش ليس فقط بالجزاير بل العرب كامل والله مصيبة فينا الله استر وصافي لاحياة لمن تنادي,0.0,1.0
2322,http://www.youtube.com/channel/UCVOUY5TXzfeRo8W15_6PIuA,الحقيقة مرا,0.0,1.0
2323,http://www.youtube.com/channel/UC1Hvnz7vh_oj5zyUPbhPfbQ,فاجرة,1.0,1.0
2324,http://www.youtube.com/channel/UCfYqqWHfT3lPmm50LnP1WIw,ربي يهديكي بنتي,0.0,1.0
2325,http://www.youtube.com/channel/UClQwcoMTjJ1DGFqpsZed-Kg,تستاهلي كلبتي,1.0,1.0
2326,http://www.youtube.com/channel/UCeWLp_GTxY6vIxSBY7p4ulw,هذه خشبة جهنم لوجاءت بن الاصل متوريش فيڨورتها ولات الناس تنعل فيها صباح وعشية والله لمسخها تقول ضفدعة ذات رايحة الكريهة واكثر من ذالك هذه السافلة التي تتعفن كالجيفة التي لاتستطيع الاقتراب منها الله يعطيك مصيبة تلتهاي بها,1.0,1.0
2327,http://www.youtube.com/channel/UCEbzFRHoQPdgQ6ukGval_rA,شكون شاف الصليب وتقولك او مفتاح تحسب فينا كباش صح,1.0,1.0
2328,http://www.youtube.com/channel/UC4oiNsnRxdXxFji7Q9H_vEQ,علاه انتي ملكة الجمال قوليلي شكون يشوف فيك ربي يشافيك انا نقلك انتي ما جلبتيش الانتباه امالا درتي فيديو تسبي فيه الشرفاء وتسمعين مالا يرضيك من الشعب الجزايري لان الجزايري قع قع بصح الكرامة نتاعو هي راس مالو امالاالقافله تسير والكلاب تنبح هوهوهوهه ربي يجيب الشفا,1.0,1.0
2329,http://www.youtube.com/channel/UC0eDyJaPlFeCX1ATHwPTcEQ,روحي نحي السبعة كيلو ماكياج اللي راكي دايرتهم اذا انت ممثلة وطفلة صح حلي الكاميرا وجهك ما فيهش ماكياج كون نسبك تطيحي في الارض تبكي فضايحك اللي نعرفهم انا كاين بزاف ناس ميعرفوش فضايحك,1.0,1.0
2330,http://www.youtube.com/channel/UC1GkeMszNoneyoGUZgUlRpw,من خلال تعليقات بنات دزاير احمد الله عز وجل اشكره على ان زوجتي ليست جزايرية هاذ المتحول لي فالفيديو عمم وهما يقولولك ماعممش,1.0,1.0
2331,http://www.youtube.com/channel/UCEbuzDMC-gmFrDTlso3wNOQ,ياولدي اخطيكم منهم سوقهم فارغ ديرولي ليا ابوني عييت وانا نحلل فيكم,0.0,1.0
2332,http://www.youtube.com/channel/UC9Wij_2Wlrp1-_OD8uArMsg,نستعرف بيك مونيا برتيلي قلبي,0.0,1.0
2333,http://www.youtube.com/channel/UCJ8ZZp6N8REbavf7wz_GxSg,نحيتي الحياء وزدتي الدين بالاك متخلعوش فيك نتيا وليتي تقصفي فيهم وليتي لاارادي طيحتي قدرك يا كشرودة,1.0,1.0
2334,http://www.youtube.com/channel/UCjsFsnan-5e4sMZZNXBVLQw,تصريح خطير ومستفز بلا بلا بلا واش هدرت صاح نتوما لي يهدر كلمه لحق يولي خاين عميل بلا بلا سينيما تعكم شحال تحبو تزيدو عليها,1.0,1.0
2335,http://www.youtube.com/channel/UC-8dF9XxTy2XLqhdqrfXSgA,عندها صح شعبنا يعاني من مشكله اخلاقيه كبيره,0.0,1.0
2336,http://www.youtube.com/channel/UCC-B9_Y0lveNDlaHGRphlcA,عندها الحق واش قالت كامل,0.0,1.0
2337,http://www.youtube.com/channel/UCsX7zfVlK7ytZn2aP-Lj1Uw,شاء من شاء وابى من ابى هدرت لافيريتي,0.0,1.0
2338,http://www.youtube.com/channel/UC0Xiy1afmCjBntZG3tjN-0g,وجهك كي,1.0,1.0
2339,http://www.youtube.com/channel/UCxlG9E7ladU2Sne3hMy7rlw,الله غير عنها الحق وش هدرت كامل صح,0.0,1.0
2340,http://www.youtube.com/channel/UCBtkRsLSxUii5Q5wSGcacog,انا مانعرفهش اول مره نشوفها شكون هاذي يرحم باباكم,0.0,1.0
2341,http://www.youtube.com/channel/UCcP2RE5QZxTZUE-_pyc8EXA,مالقيتي معامن تخلطي خلطي مع الشعب اغسلي وجهك بالصابون واخرجي ونشوفو يريقو ولا لا,1.0,1.0
2342,http://www.youtube.com/channel/UC8OD0J_TTPtBGQ645VheAoQ,مونية مش قصدها عل الرجال كامل حرام تهجمو عليها كامل هكا,0.0,1.0
2343,http://www.youtube.com/channel/UCVkFeE0qZnEAkQpdxdDofvw,الله جامي شفتك في لاتيلي مانعرفكش غير من واحد الفيديو في اليوتيوب يعيي الله ما كنت نعرف وش ديري الموسف شفت كاتبين تمثلي ديري في بالك انا نتفرج على المراة الجزايرية المحترمة المحتشمة فقط بس واذا نحب نشوف المتبرجات ندير نتفرج في الاوروبيات الجميلات,0.0,1.0
